fromId,toId,car_under_15,car_fifteen_29,car_thirty_44,car_forty5_plus,public_under_15,public_fifteen_29,public_thirty_44,public_forty5_plus,fhv_under_15,fhv_fifteen_29,fhv_thirty_44,fhv_forty5_plus,walk_under_15,walk_fifteen_29,walk_thirty_44,walk_forty5_plus,bike_under_15,bike_fifteen_29,bike_thirty_44,bike_forty5_plus
MN6491,MN6491,6,8,7,2,18,25,21,7,3,4,4,1,3,4,4,1,1,1,1,0
MN0802,MN0802,16,22,19,6,47,65,56,19,8,11,10,3,8,11,10,3,2,3,2,1
MN6491,MN6491,16,22,19,6,47,65,56,19,8,11,10,3,8,11,10,3,2,3,2,1
MN0801,MN0801,29,41,35,12,88,123,105,35,15,21,18,6,15,21,18,6,4,5,5,2
MN0801,MN0801,58,81,69,23,172,241,206,69,30,41,36,12,30,41,36,12,7,10,9,3
MN0801,MN0801,41,58,49,16,122,171,147,49,21,30,25,8,21,30,25,8,5,7,6,2
MN0801,MN0801,36,51,43,14,107,150,129,43,19,26,22,7,19,26,22,7,5,6,6,2
MN0801,MN0801,20,29,25,8,61,85,73,24,10,15,13,4,10,15,13,4,3,4,3,1
MN0801,MN0801,23,32,27,9,68,95,81,27,12,16,14,5,12,16,14,5,3,4,3,1
MN0801,MN0801,18,26,22,7,55,77,66,22,9,13,11,4,9,13,11,4,2,3,3,1
MN0801,MN0801,18,25,21,7,53,74,64,21,9,13,11,4,9,13,11,4,2,3,3,1
MN0502,MN0502,4,5,5,2,11,16,13,4,2,3,2,1,2,3,2,1,0,1,1,0
MN0402,MN0402,24,34,29,10,71,100,86,29,12,17,15,5,12,17,15,5,3,4,4,1
MN0502,MN0502,24,34,29,10,71,100,86,29,12,17,15,5,12,17,15,5,3,4,4,1
MN0402,MN0402,8,12,10,3,25,35,30,10,4,6,5,2,4,6,5,2,1,2,1,0
MN0502,MN0502,8,12,10,3,25,35,30,10,4,6,5,2,4,6,5,2,1,2,1,0
MN0402,MN0402,23,33,28,9,69,97,83,28,12,17,14,5,12,17,14,5,3,4,4,1
MN0502,MN0502,23,33,28,9,69,97,83,28,12,17,14,5,12,17,14,5,3,4,4,1
MN0801,MN0801,17,24,21,7,52,72,62,21,9,12,11,4,9,12,11,4,2,3,3,1
MN0801,MN0801,19,26,22,7,55,77,66,22,10,13,11,4,10,13,11,4,2,3,3,1
MN0801,MN0801,17,24,21,7,51,72,62,21,9,12,11,4,9,12,11,4,2,3,3,1
MN0801,MN0801,17,23,20,7,49,69,59,20,8,12,10,3,8,12,10,3,2,3,3,1
MN0801,MN0801,35,49,42,14,105,147,126,42,18,25,22,7,18,25,22,7,5,6,5,2
MN0801,MN0801,34,48,41,14,101,141,121,40,17,24,21,7,17,24,21,7,4,6,5,2
MN0802,MN0802,34,48,41,14,101,141,121,40,17,24,21,7,17,24,21,7,4,6,5,2
MN0801,MN0801,19,26,23,8,56,79,67,22,10,14,12,4,10,14,12,4,2,3,3,1
MN0802,MN0802,19,26,23,8,56,79,67,22,10,14,12,4,10,14,12,4,2,3,3,1
MN0801,MN0801,17,24,20,7,50,70,60,20,9,12,10,3,9,12,10,3,2,3,3,1
MN0802,MN0802,17,24,20,7,50,70,60,20,9,12,10,3,9,12,10,3,2,3,3,1
MN0801,MN0801,20,28,24,8,60,84,72,24,10,15,12,4,10,15,12,4,3,4,3,1
MN0802,MN0802,20,28,24,8,60,84,72,24,10,15,12,4,10,15,12,4,3,4,3,1
MN0402,MN0402,32,45,39,13,97,135,116,39,17,23,20,7,17,23,20,7,4,6,5,2
MN0402,MN0402,47,65,56,19,138,194,166,55,24,33,29,10,24,33,29,10,6,8,7,2
MN0502,MN0502,47,65,56,19,138,194,166,55,24,33,29,10,24,33,29,10,6,8,7,2
MN0402,MN0402,74,104,89,30,220,308,264,88,38,53,46,15,38,53,46,15,9,13,11,4
MN0402,MN0402,39,55,47,16,116,162,139,46,20,28,24,8,20,28,24,8,5,7,6,2
MN0402,MN0402,31,44,38,13,94,131,112,37,16,23,19,6,16,23,19,6,4,6,5,2
MN0801,MN0801,35,48,41,14,103,144,123,41,18,25,21,7,18,25,21,7,4,6,5,2
MN0802,MN0802,35,48,41,14,103,144,123,41,18,25,21,7,18,25,21,7,4,6,5,2
MN0802,MN0802,11,16,13,4,33,47,40,13,6,8,7,2,6,8,7,2,1,2,2,1
MN0802,MN0802,12,17,14,5,35,49,42,14,6,9,7,2,6,9,7,2,2,2,2,1
MN0802,MN0802,11,15,13,4,33,46,39,13,6,8,7,2,6,8,7,2,1,2,2,1
MN0802,MN0802,9,13,11,4,28,39,33,11,5,7,6,2,5,7,6,2,1,2,1,0
MN0402,MN0402,77,107,92,31,228,319,273,91,39,55,47,16,39,55,47,16,10,14,12,4
MN0402,MN0402,130,182,156,52,387,542,464,155,67,93,80,27,67,93,80,27,17,23,20,7
MN0402,MN0402,29,40,34,11,85,119,102,34,15,21,18,6,15,21,18,6,4,5,4,1
MN0402,MN0402,28,39,34,11,83,117,100,33,14,20,17,6,14,20,17,6,4,5,4,1
MN0802,MN0802,7,9,8,3,20,28,24,8,3,5,4,1,3,5,4,1,1,1,1,0
MN0802,MN0802,21,29,25,8,62,86,74,25,11,15,13,4,11,15,13,4,3,4,3,1
MN0802,MN0802,6,9,7,2,18,25,22,7,3,4,4,1,3,4,4,1,1,1,1,0
MN6491,MN6491,6,9,7,2,18,25,22,7,3,4,4,1,3,4,4,1,1,1,1,0
MN0802,MN0802,16,22,19,6,48,67,57,19,8,12,10,3,8,12,10,3,2,3,2,1
MN6491,MN6491,16,22,19,6,48,67,57,19,8,12,10,3,8,12,10,3,2,3,2,1
MN0402,MN0402,34,48,41,14,102,143,122,41,18,25,21,7,18,25,21,7,4,6,5,2
MN0502,MN0502,34,48,41,14,102,143,122,41,18,25,21,7,18,25,21,7,4,6,5,2
MN0502,MN0502,16,23,20,7,49,68,58,19,8,12,10,3,8,12,10,3,2,3,3,1
MN0402,MN0402,28,39,33,11,82,115,99,33,14,20,17,6,14,20,17,6,4,5,4,1
MN0502,MN0502,28,39,33,11,82,115,99,33,14,20,17,6,14,20,17,6,4,5,4,1
MN0801,MN0801,21,30,26,9,64,89,77,26,11,15,13,4,11,15,13,4,3,4,3,1
MN0801,MN0801,27,37,32,11,79,110,95,32,14,19,16,5,14,19,16,5,3,5,4,1
MN0801,MN0801,21,29,25,8,61,86,73,24,11,15,13,4,11,15,13,4,3,4,3,1
MN0801,MN0801,42,59,51,17,125,176,151,50,22,30,26,9,22,30,26,9,5,8,6,2
MN0801,MN0801,20,28,24,8,60,83,72,24,10,14,12,4,10,14,12,4,3,4,3,1
MN0803,MN0803,20,28,24,8,60,83,72,24,10,14,12,4,10,14,12,4,3,4,3,1
MN0801,MN0801,10,14,12,4,30,42,36,12,5,7,6,2,5,7,6,2,1,2,2,1
MN0803,MN0803,10,14,12,4,30,42,36,12,5,7,6,2,5,7,6,2,1,2,2,1
MN0801,MN0801,15,20,17,6,43,60,52,17,7,10,9,3,7,10,9,3,2,3,2,1
MN0801,MN0801,45,63,54,18,134,188,161,54,23,32,28,9,23,32,28,9,6,8,7,2
MN0803,MN0803,45,63,54,18,134,188,161,54,23,32,28,9,23,32,28,9,6,8,7,2
MN0801,MN0801,61,85,73,24,181,253,217,72,31,44,37,12,31,44,37,12,8,11,9,3
MN0402,MN0402,31,44,37,12,93,130,111,37,16,22,19,6,16,22,19,6,4,6,5,2
MN0502,MN0502,31,44,37,12,93,130,111,37,16,22,19,6,16,22,19,6,4,6,5,2
MN0402,MN0402,57,80,68,23,169,237,203,68,29,41,35,12,29,41,35,12,7,10,9,3
MN0502,MN0502,57,80,68,23,169,237,203,68,29,41,35,12,29,41,35,12,7,10,9,3
MN0402,MN0402,36,51,43,14,108,151,129,43,19,26,22,7,19,26,22,7,5,7,6,2
MN0402,MN0402,33,46,40,13,98,138,118,39,17,24,20,7,17,24,20,7,4,6,5,2
MN0402,MN0402,48,67,57,19,142,198,170,57,24,34,29,10,24,34,29,10,6,9,7,2
MN0801,MN0801,32,45,38,13,95,134,114,38,16,23,20,7,16,23,20,7,4,6,5,2
MN0802,MN0802,32,45,38,13,95,134,114,38,16,23,20,7,16,23,20,7,4,6,5,2
MN0801,MN0801,25,36,31,10,76,106,91,30,13,18,16,5,13,18,16,5,3,5,4,1
MN0802,MN0802,25,36,31,10,76,106,91,30,13,18,16,5,13,18,16,5,3,5,4,1
MN0801,MN0801,20,29,25,8,61,85,73,24,10,15,13,4,10,15,13,4,3,4,3,1
MN0801,MN0801,9,12,11,4,27,37,32,11,5,6,5,2,5,6,5,2,1,2,1,0
MN0803,MN0803,9,12,11,4,27,37,32,11,5,6,5,2,5,6,5,2,1,2,1,0
MN0801,MN0801,11,15,13,4,32,44,38,13,5,8,7,2,5,8,7,2,1,2,2,1
MN0801,MN0801,21,30,26,9,64,90,77,26,11,15,13,4,11,15,13,4,3,4,3,1
MN0802,MN0802,21,30,26,9,64,90,77,26,11,15,13,4,11,15,13,4,3,4,3,1
MN0801,MN0801,53,75,64,21,159,223,191,64,27,38,33,11,27,38,33,11,7,10,8,3
MN0801,MN0801,38,53,45,15,113,158,135,45,19,27,23,8,19,27,23,8,5,7,6,2
MN0801,MN0801,14,20,17,6,42,59,50,17,7,10,9,3,7,10,9,3,2,3,2,1
MN0402,MN0402,43,61,52,17,129,181,155,52,22,31,27,9,22,31,27,9,6,8,7,2
MN0402,MN0402,53,75,64,21,158,222,190,63,27,38,33,11,27,38,33,11,7,10,8,3
MN0402,MN0402,18,25,21,7,53,74,64,21,9,13,11,4,9,13,11,4,2,3,3,1
MN0402,MN0402,16,22,19,6,47,65,56,19,8,11,10,3,8,11,10,3,2,3,2,1
MN0402,MN0402,20,28,24,8,60,83,72,24,10,14,12,4,10,14,12,4,3,4,3,1
MN0701,MN0701,20,28,24,8,60,83,72,24,10,14,12,4,10,14,12,4,3,4,3,1
MN0402,MN0402,69,96,82,27,204,286,245,82,35,49,42,14,35,49,42,14,9,12,11,4
MN0701,MN0701,69,96,82,27,204,286,245,82,35,49,42,14,35,49,42,14,9,12,11,4
MN0801,MN0801,32,45,39,13,96,134,115,38,17,23,20,7,17,23,20,7,4,6,5,2
MN0803,MN0803,32,45,39,13,96,134,115,38,17,23,20,7,17,23,20,7,4,6,5,2
MN0801,MN0801,46,65,55,18,137,192,165,55,24,33,28,9,24,33,28,9,6,8,7,2
MN0803,MN0803,46,65,55,18,137,192,165,55,24,33,28,9,24,33,28,9,6,8,7,2
MN0803,MN0803,27,37,32,11,79,110,95,32,14,19,16,5,14,19,16,5,3,5,4,1
MN0803,MN0803,63,89,76,25,189,264,226,75,33,46,39,13,33,46,39,13,8,11,10,3
MN0801,MN0801,18,25,21,7,53,75,64,21,9,13,11,4,9,13,11,4,2,3,3,1
MN0803,MN0803,18,25,21,7,53,75,64,21,9,13,11,4,9,13,11,4,2,3,3,1
MN0803,MN0803,40,56,48,16,120,168,144,48,21,29,25,8,21,29,25,8,5,7,6,2
MN0803,MN0803,44,61,53,18,130,183,157,52,22,31,27,9,22,31,27,9,6,8,7,2
MN0803,MN0803,22,31,27,9,66,92,79,26,11,16,14,5,11,16,14,5,3,4,3,1
MN0803,MN0803,46,64,55,18,136,191,164,55,24,33,28,9,24,33,28,9,6,8,7,2
MN0803,MN0803,21,29,25,8,62,87,75,25,11,15,13,4,11,15,13,4,3,4,3,1
MN0803,MN0803,10,14,12,4,29,41,35,12,5,7,6,2,5,7,6,2,1,2,2,1
MN0502,MN0502,9,13,11,4,27,38,32,11,5,6,6,2,5,6,6,2,1,2,1,0
MN6491,MN6491,9,13,11,4,27,38,32,11,5,6,6,2,5,6,6,2,1,2,1,0
MN0502,MN0502,56,78,67,22,166,232,199,66,29,40,34,11,29,40,34,11,7,10,9,3
MN0502,MN0502,37,51,44,15,109,152,131,44,19,26,23,8,19,26,23,8,5,7,6,2
MN0402,MN0402,10,14,12,4,29,41,35,12,5,7,6,2,5,7,6,2,1,2,2,0
MN0502,MN0502,10,14,12,4,29,41,35,12,5,7,6,2,5,7,6,2,1,2,2,0
MN0701,MN0701,10,14,12,4,29,41,35,12,5,7,6,2,5,7,6,2,1,2,2,0
MN6491,MN6491,10,14,12,4,29,41,35,12,5,7,6,2,5,7,6,2,1,2,2,0
MN0402,MN0402,28,39,33,11,82,115,99,33,14,20,17,6,14,20,17,6,4,5,4,1
MN0502,MN0502,28,39,33,11,82,115,99,33,14,20,17,6,14,20,17,6,4,5,4,1
MN0402,MN0402,18,25,21,7,52,73,63,21,9,13,11,4,9,13,11,4,2,3,3,1
MN0502,MN0502,18,25,21,7,52,73,63,21,9,13,11,4,9,13,11,4,2,3,3,1
MN0802,MN0802,15,21,18,6,45,62,53,18,8,11,9,3,8,11,9,3,2,3,2,1
MN0803,MN0803,15,21,18,6,45,62,53,18,8,11,9,3,8,11,9,3,2,3,2,1
MN0802,MN0802,56,78,67,22,166,233,200,67,29,40,34,11,29,40,34,11,7,10,9,3
MN0803,MN0803,56,78,67,22,166,233,200,67,29,40,34,11,29,40,34,11,7,10,9,3
MN0802,MN0802,19,27,23,8,57,80,69,23,10,14,12,4,10,14,12,4,2,3,3,1
MN0803,MN0803,19,27,23,8,57,80,69,23,10,14,12,4,10,14,12,4,2,3,3,1
MN0802,MN0802,36,50,43,14,107,150,128,43,18,26,22,7,18,26,22,7,5,6,6,2
MN0803,MN0803,36,50,43,14,107,150,128,43,18,26,22,7,18,26,22,7,5,6,6,2
MN0803,MN0803,13,18,16,5,39,54,47,16,7,9,8,3,7,9,8,3,2,2,2,1
MN0803,MN0803,30,41,36,12,88,123,106,35,15,21,18,6,15,21,18,6,4,5,5,2
MN0803,MN0803,16,23,20,7,49,68,59,20,8,12,10,3,8,12,10,3,2,3,3,1
MN0801,MN0801,29,41,35,12,87,121,104,35,15,21,18,6,15,21,18,6,4,5,4,1
MN0803,MN0803,29,41,35,12,87,121,104,35,15,21,18,6,15,21,18,6,4,5,4,1
MN0801,MN0801,20,28,24,8,60,84,72,24,10,14,12,4,10,14,12,4,3,4,3,1
MN0802,MN0802,20,28,24,8,60,84,72,24,10,14,12,4,10,14,12,4,3,4,3,1
MN0803,MN0803,20,28,24,8,60,84,72,24,10,14,12,4,10,14,12,4,3,4,3,1
MN0402,MN0402,41,57,49,16,121,169,145,48,21,29,25,8,21,29,25,8,5,7,6,2
MN0701,MN0701,41,57,49,16,121,169,145,48,21,29,25,8,21,29,25,8,5,7,6,2
MN0402,MN0402,13,18,16,5,39,55,47,16,7,9,8,3,7,9,8,3,2,2,2,1
MN0402,MN0402,31,43,37,12,92,128,110,37,16,22,19,6,16,22,19,6,4,6,5,2
MN0402,MN0402,35,50,43,14,106,148,127,42,18,25,22,7,18,25,22,7,5,6,5,2
MN0402,MN0402,32,45,38,13,95,133,114,38,16,23,20,7,16,23,20,7,4,6,5,2
MN0502,MN0502,32,45,38,13,95,133,114,38,16,23,20,7,16,23,20,7,4,6,5,2
MN0402,MN0402,16,23,19,6,48,67,57,19,8,12,10,3,8,12,10,3,2,3,2,1
MN0502,MN0502,16,23,19,6,48,67,57,19,8,12,10,3,8,12,10,3,2,3,2,1
MN0402,MN0402,49,68,58,19,144,202,173,58,25,35,30,10,25,35,30,10,6,9,7,2
MN0502,MN0502,49,68,58,19,144,202,173,58,25,35,30,10,25,35,30,10,6,9,7,2
MN0701,MN0701,49,68,58,19,144,202,173,58,25,35,30,10,25,35,30,10,6,9,7,2
MN0802,MN0802,23,32,27,9,67,94,81,27,12,16,14,5,12,16,14,5,3,4,3,1
MN0802,MN0802,34,48,41,14,101,141,121,40,17,24,21,7,17,24,21,7,4,6,5,2
MN0803,MN0803,34,48,41,14,101,141,121,40,17,24,21,7,17,24,21,7,4,6,5,2
MN0801,MN0801,37,51,44,15,109,152,131,44,19,26,23,8,19,26,23,8,5,7,6,2
MN0802,MN0802,37,51,44,15,109,152,131,44,19,26,23,8,19,26,23,8,5,7,6,2
MN0803,MN0803,37,51,44,15,109,152,131,44,19,26,23,8,19,26,23,8,5,7,6,2
MN0802,MN0802,14,19,16,5,40,57,49,16,7,10,8,3,7,10,8,3,2,2,2,1
MN0802,MN0802,22,31,27,9,66,92,79,26,11,16,14,5,11,16,14,5,3,4,3,1
MN0802,MN0802,24,34,29,10,71,100,86,29,12,17,15,5,12,17,15,5,3,4,4,1
MN0802,MN0802,9,12,10,3,26,36,31,10,4,6,5,2,4,6,5,2,1,2,1,0
MN0802,MN0802,23,33,28,9,69,97,83,28,12,17,14,5,12,17,14,5,3,4,4,1
MN0802,MN0802,6,8,7,2,16,23,20,7,3,4,3,1,3,4,3,1,1,1,1,0
MN0802,MN0802,8,12,10,3,25,35,30,10,4,6,5,2,4,6,5,2,1,2,1,0
MN6491,MN6491,8,12,10,3,25,35,30,10,4,6,5,2,4,6,5,2,1,2,1,0
MN0802,MN0802,11,15,13,4,33,46,39,13,6,8,7,2,6,8,7,2,1,2,2,1
MN6491,MN6491,11,15,13,4,33,46,39,13,6,8,7,2,6,8,7,2,1,2,2,1
MN0802,MN0802,13,18,15,5,37,52,45,15,6,9,8,3,6,9,8,3,2,2,2,1
MN6491,MN6491,13,18,15,5,37,52,45,15,6,9,8,3,6,9,8,3,2,2,2,1
MN0803,MN0803,10,13,12,4,29,40,34,11,5,7,6,2,5,7,6,2,1,2,1,0
MN0803,MN0803,35,49,42,14,104,146,125,42,18,25,22,7,18,25,22,7,4,6,5,2
MN0803,MN0803,18,25,21,7,53,74,64,21,9,13,11,4,9,13,11,4,2,3,3,1
MN0803,MN0803,27,38,32,11,80,112,96,32,14,19,17,6,14,19,17,6,3,5,4,1
MN0803,MN0803,36,50,43,14,106,148,127,42,18,26,22,7,18,26,22,7,5,6,5,2
MN0803,MN0803,15,21,18,6,44,62,53,18,8,11,9,3,8,11,9,3,2,3,2,1
MN0803,MN0803,44,61,52,17,130,182,156,52,22,31,27,9,22,31,27,9,6,8,7,2
MN0803,MN0803,11,16,14,5,33,47,40,13,6,8,7,2,6,8,7,2,1,2,2,1
MN0803,MN0803,29,40,34,11,85,119,102,34,15,21,18,6,15,21,18,6,4,5,4,1
MN0803,MN0803,21,29,25,8,61,86,74,25,11,15,13,4,11,15,13,4,3,4,3,1
MN0701,MN0701,68,95,82,27,202,283,243,81,35,49,42,14,35,49,42,14,9,12,10,3
MN0402,MN0402,24,34,29,10,72,101,87,29,12,17,15,5,12,17,15,5,3,4,4,1
MN0701,MN0701,24,34,29,10,72,101,87,29,12,17,15,5,12,17,15,5,3,4,4,1
MN0402,MN0402,12,17,15,5,37,52,44,15,6,9,8,3,6,9,8,3,2,2,2,1
MN0701,MN0701,12,17,15,5,37,52,44,15,6,9,8,3,6,9,8,3,2,2,2,1
MN0502,MN0502,21,29,25,8,62,87,75,25,11,15,13,4,11,15,13,4,3,4,3,1
MN0701,MN0701,21,29,25,8,62,87,75,25,11,15,13,4,11,15,13,4,3,4,3,1
MN6491,MN6491,21,29,25,8,62,87,75,25,11,15,13,4,11,15,13,4,3,4,3,1
MN0701,MN0701,4,6,5,2,13,18,15,5,2,3,3,1,2,3,3,1,1,1,1,0
MN6491,MN6491,4,6,5,2,13,18,15,5,2,3,3,1,2,3,3,1,1,1,1,0
MN0803,MN0803,24,33,29,10,71,99,85,28,12,17,15,5,12,17,15,5,3,4,4,1
MN0803,MN0803,11,16,14,5,34,48,41,14,6,8,7,2,6,8,7,2,1,2,2,1
MN0802,MN0802,22,31,27,9,66,92,79,26,11,16,14,5,11,16,14,5,3,4,3,1
MN0803,MN0803,22,31,27,9,66,92,79,26,11,16,14,5,11,16,14,5,3,4,3,1
MN0803,MN0803,26,37,31,10,78,109,93,31,13,19,16,5,13,19,16,5,3,5,4,1
MN0802,MN0802,36,50,43,14,107,150,128,43,18,26,22,7,18,26,22,7,5,6,6,2
MN0803,MN0803,36,50,43,14,107,150,128,43,18,26,22,7,18,26,22,7,5,6,6,2
MN0802,MN0802,41,58,49,16,123,172,147,49,21,30,25,8,21,30,25,8,5,7,6,2
MN0803,MN0803,41,58,49,16,123,172,147,49,21,30,25,8,21,30,25,8,5,7,6,2
MN0803,MN0803,32,45,38,13,95,133,114,38,16,23,20,7,16,23,20,7,4,6,5,2
MN0802,MN0802,28,39,34,11,83,117,100,33,14,20,17,6,14,20,17,6,4,5,4,1
MN0803,MN0803,28,39,34,11,83,117,100,33,14,20,17,6,14,20,17,6,4,5,4,1
MN0803,MN0803,17,24,20,7,50,70,60,20,9,12,10,3,9,12,10,3,2,3,3,1
MN0803,MN0803,39,54,47,16,116,162,139,46,20,28,24,8,20,28,24,8,5,7,6,2
MN0701,MN0701,40,55,47,16,118,165,141,47,20,28,24,8,20,28,24,8,5,7,6,2
MN0701,MN0701,36,51,44,15,108,152,130,43,19,26,22,7,19,26,22,7,5,7,6,2
MN0802,MN0802,27,37,32,11,79,111,95,32,14,19,16,5,14,19,16,5,3,5,4,1
MN0803,MN0803,27,37,32,11,79,111,95,32,14,19,16,5,14,19,16,5,3,5,4,1
MN0802,MN0802,28,39,34,11,83,117,100,33,14,20,17,6,14,20,17,6,4,5,4,1
MN0803,MN0803,28,39,34,11,83,117,100,33,14,20,17,6,14,20,17,6,4,5,4,1
MN0802,MN0802,37,52,45,15,110,154,132,44,19,27,23,8,19,27,23,8,5,7,6,2
MN0803,MN0803,37,52,45,15,110,154,132,44,19,27,23,8,19,27,23,8,5,7,6,2
MN0802,MN0802,18,25,22,7,54,75,64,21,9,13,11,4,9,13,11,4,2,3,3,1
MN0803,MN0803,18,25,22,7,54,75,64,21,9,13,11,4,9,13,11,4,2,3,3,1
MN0802,MN0802,12,17,15,5,37,51,44,15,6,9,8,3,6,9,8,3,2,2,2,1
MN0802,MN0802,33,46,39,13,97,136,117,39,17,23,20,7,17,23,20,7,4,6,5,2
MN0802,MN0802,7,10,8,3,21,29,25,8,4,5,4,1,4,5,4,1,1,1,1,0
MN0701,MN0701,19,27,23,8,57,80,68,23,10,14,12,4,10,14,12,4,2,3,3,1
MN0701,MN0701,15,21,18,6,46,64,55,18,8,11,9,3,8,11,9,3,2,3,2,1
MN6491,MN6491,15,21,18,6,46,64,55,18,8,11,9,3,8,11,9,3,2,3,2,1
MN0701,MN0701,21,30,26,9,64,89,77,26,11,15,13,4,11,15,13,4,3,4,3,1
MN0701,MN0701,28,39,33,11,82,115,98,33,14,20,17,6,14,20,17,6,4,5,4,1
MN0701,MN0701,24,34,29,10,71,100,86,29,12,17,15,5,12,17,15,5,3,4,4,1
MN6491,MN6491,24,34,29,10,71,100,86,29,12,17,15,5,12,17,15,5,3,4,4,1
MN0802,MN0802,15,21,18,6,45,64,54,18,8,11,9,3,8,11,9,3,2,3,2,1
MN0802,MN0802,17,23,20,7,50,70,60,20,9,12,10,3,9,12,10,3,2,3,3,1
MN0802,MN0802,26,36,31,10,77,108,92,31,13,19,16,5,13,19,16,5,3,5,4,1
MN0802,MN0802,14,19,17,6,41,58,49,16,7,10,9,3,7,10,9,3,2,2,2,1
MN0802,MN0802,20,29,25,8,61,85,73,24,10,15,13,4,10,15,13,4,3,4,3,1
MN6491,MN6491,20,29,25,8,61,85,73,24,10,15,13,4,10,15,13,4,3,4,3,1
MN0802,MN0802,9,12,11,4,26,37,31,10,5,6,5,2,5,6,5,2,1,2,1,0
MN6491,MN6491,9,12,11,4,26,37,31,10,5,6,5,2,5,6,5,2,1,2,1,0
MN0701,MN0701,20,28,24,8,60,84,72,24,10,15,12,4,10,15,12,4,3,4,3,1
MN0701,MN0701,18,25,21,7,52,73,62,21,9,13,11,4,9,13,11,4,2,3,3,1
MN0701,MN0701,2,3,3,1,7,10,8,3,1,2,1,0,1,2,1,0,0,0,0,0
MN0701,MN0701,41,57,49,16,121,170,145,48,21,29,25,8,21,29,25,8,5,7,6,2
MN0701,MN0701,83,116,100,33,247,346,297,99,43,60,51,17,43,60,51,17,11,15,13,4
MN0402,MN0402,49,68,59,20,145,203,174,58,25,35,30,10,25,35,30,10,6,9,8,3
MN0701,MN0701,49,68,59,20,145,203,174,58,25,35,30,10,25,35,30,10,6,9,8,3
MN0803,MN0803,14,20,17,6,43,60,52,17,7,10,9,3,7,10,9,3,2,3,2,1
MN1101,MN1101,14,20,17,6,43,60,52,17,7,10,9,3,7,10,9,3,2,3,2,1
MN0803,MN0803,27,37,32,11,79,111,95,32,14,19,16,5,14,19,16,5,3,5,4,1
MN0803,MN0803,20,28,24,8,60,84,72,24,10,15,12,4,10,15,12,4,3,4,3,1
MN0803,MN0803,42,58,50,17,124,174,149,50,21,30,26,9,21,30,26,9,5,7,6,2
MN0803,MN0803,25,35,30,10,74,104,89,30,13,18,15,5,13,18,15,5,3,4,4,1
MN0803,MN0803,15,21,18,6,44,62,53,18,8,11,9,3,8,11,9,3,2,3,2,1
MN1101,MN1101,15,21,18,6,44,62,53,18,8,11,9,3,8,11,9,3,2,3,2,1
MN0701,MN0701,21,29,25,8,62,87,75,25,11,15,13,4,11,15,13,4,3,4,3,1
MN6491,MN6491,21,29,25,8,62,87,75,25,11,15,13,4,11,15,13,4,3,4,3,1
MN0701,MN0701,18,25,22,7,54,75,64,21,9,13,11,4,9,13,11,4,2,3,3,1
MN6491,MN6491,18,25,22,7,54,75,64,21,9,13,11,4,9,13,11,4,2,3,3,1
MN0701,MN0701,19,26,23,8,56,78,67,22,10,13,12,4,10,13,12,4,2,3,3,1
MN6491,MN6491,19,26,23,8,56,78,67,22,10,13,12,4,10,13,12,4,2,3,3,1
MN0701,MN0701,23,32,27,9,67,94,81,27,12,16,14,5,12,16,14,5,3,4,3,1
MN0701,MN0701,25,35,30,10,74,103,89,30,13,18,15,5,13,18,15,5,3,4,4,1
MN0701,MN0701,15,21,18,6,45,63,54,18,8,11,9,3,8,11,9,3,2,3,2,1
MN0701,MN0701,23,32,28,9,68,96,82,27,12,16,14,5,12,16,14,5,3,4,4,1
MN0701,MN0701,10,14,12,4,30,42,36,12,5,7,6,2,5,7,6,2,1,2,2,1
MN0701,MN0701,4,5,4,1,11,15,13,4,2,3,2,1,2,3,2,1,0,1,1,0
MN0802,MN0802,24,34,29,10,73,102,87,29,13,18,15,5,13,18,15,5,3,4,4,1
MN0803,MN0803,24,34,29,10,73,102,87,29,13,18,15,5,13,18,15,5,3,4,4,1
MN0803,MN0803,29,41,35,12,86,121,104,35,15,21,18,6,15,21,18,6,4,5,4,1
MN0802,MN0802,33,46,39,13,97,135,116,39,17,23,20,7,17,23,20,7,4,6,5,2
MN0803,MN0803,33,46,39,13,97,135,116,39,17,23,20,7,17,23,20,7,4,6,5,2
MN0803,MN0803,36,50,43,14,106,148,127,42,18,26,22,7,18,26,22,7,5,6,5,2
MN0803,MN0803,20,29,25,8,61,85,73,24,10,15,13,4,10,15,13,4,3,4,3,1
MN0803,MN0803,18,26,22,7,55,77,66,22,9,13,11,4,9,13,11,4,2,3,3,1
MN0803,MN0803,41,58,49,16,123,172,147,49,21,30,25,8,21,30,25,8,5,7,6,2
MN0803,MN0803,18,26,22,7,54,76,65,22,9,13,11,4,9,13,11,4,2,3,3,1
MN0803,MN0803,10,15,13,4,31,43,37,12,5,7,6,2,5,7,6,2,1,2,2,1
MN0802,MN0802,18,25,22,7,54,75,65,22,9,13,11,4,9,13,11,4,2,3,3,1
MN0803,MN0803,18,25,22,7,54,75,65,22,9,13,11,4,9,13,11,4,2,3,3,1
MN0802,MN0802,37,51,44,15,109,152,131,44,19,26,23,8,19,26,23,8,5,7,6,2
MN0803,MN0803,37,51,44,15,109,152,131,44,19,26,23,8,19,26,23,8,5,7,6,2
MN0701,MN0701,97,136,117,39,289,405,347,116,50,70,60,20,50,70,60,20,12,17,15,5
MN0701,MN0701,31,44,37,12,93,130,111,37,16,22,19,6,16,22,19,6,4,6,5,2
